data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
1530403200000,201827,28.0,28,28,28,0.52567947,3.090194,0,1,500270420182719589,2023-08-20,Campo Grande,0,1.0173078,906092,20.4285714285714,71.4560487142857,0,0,0,52.2966505714286,39.7310674285714,25.3116882857143,28.1428571428571,22,,,,,156062
1529798400000,201826,37.0,37,37,37,0.9695644,4.0834703,0,1,500270420182619589,2023-08-20,Campo Grande,0,1.6305841,906092,18.5714285714286,87.074858,0,0,0,67.6726307142857,54.4120304285714,23.2987014285714,26,28,,,,,156062
1529193600000,201825,29.0,29,29,29,0.855271,3.200558,0,1,500270420182519589,2023-08-20,Campo Grande,0,1.3460255,906092,16.4285714285714,76.0623735714286,0,0,0,58.4209598571429,47.2186868571429,22.3636365714286,25.4285714285714,23,,,,,156062
1528588800000,201824,17.0,17,17,17,0.1106849,1.8761892,0,1,500270420182419589,2023-08-20,Campo Grande,0,0.6853689,906092,13.1428571428571,93.0508871428571,0,0,0,74.6091114285714,63.5885175714286,16.8311691428571,18.8571428571429,11,,,,,156062
1527984000000,201823,24.0,24,24,24,0.122164026,2.6487377,0,1,500270420182319589,2023-08-20,Campo Grande,0,0.7343191,906092,11.5714285714286,96.5742,0,0,0,89.67078,81.3965311428571,13.6493507142857,15.4285714285714,23,,,,,156062
1527379200000,201822,17.0,17,17,17,0.0005331549,1.8761892,0,1,500270420182219589,2023-08-20,Campo Grande,0,0.41017795,906092,16.8571428571429,86.3030742857143,0,0,0,70.3586457142857,57.7924891428571,21.1428571428571,24,13,,,,,156062
1526774400000,201821,37.0,37,37,37,0.08545704,4.0834703,0,1,500270420182119589,2023-08-20,Campo Grande,0,0.7450286,906092,14.4285714285714,78.6140107142857,0,0,0,63.6157007142857,54.060559,18.6493505714286,20.8571428571429,27,,,,,156062
1526169600000,201820,39.0,39,39,39,0.048250955,4.3041987,0,1,500270420182019589,2023-08-20,Campo Grande,0,0.7090483,906092,18,87.1984042857143,0,0,0,68.7992695714286,56.7666701428571,22.3376624285714,24.8571428571429,37,,,,,156062
1525564800000,201819,52.0,52,52,52,0.30240142,5.7389317,0,1,500270420181919589,2023-08-20,Campo Grande,0,0.9060671,906092,19.4285714285714,81.0731585714286,0,0,1,62.3152722857143,49.3731707142857,24.3136362857143,27.2857142857143,42,,,,,156062
1524960000000,201818,59.0,59,59,59,0.51562196,6.51148,0,1,500270420181819589,2023-08-20,Campo Grande,0,1.0072249,906092,22.5714285714286,69.88159,0,0,1,49.1772958571429,38.4991454285714,27.6493505714286,30.1428571428571,50,,,,,156062
1524355200000,201817,54.0,54,54,54,0.38089004,5.9596596,0,1,500270420181719589,2023-08-20,Campo Grande,0,0.94431543,906092,23,66.2591894285714,0,0,1,53.9927515714286,45.771835,26.922078,29,42,,,,,156062
1523750400000,201816,64.0,64,64,64,0.78797275,7.0633006,0,1,500270420181619589,2023-08-20,Campo Grande,0,1.1572651,906092,21.2857142857143,85.5221015714286,0,0,1,67.5332785714286,54.9245921428571,25.2207791428571,28,51,,,,,156062
1523145600000,201815,56.0,56,56,56,0.37682077,6.180388,0,1,500270420181519589,2023-08-20,Campo Grande,0,0.94342154,906092,23.7142857142857,71.906193,0,0,1,51.7132978571429,40.6911961428571,28.4155842857143,30.8571428571429,49,,,,,156062
1522540800000,201814,56.0,56,56,56,0.07736239,6.180388,0,1,500270420181419589,2023-08-20,Campo Grande,0,0.77747667,906092,22.5714285714286,82.0006274285714,1,0,1,61.3569077142857,50.1157645714286,26.1948057142857,28.7142857142857,33,,,,,156062
1521936000000,201813,47.0,47,47,47,0.0016734063,5.1871114,0,1,500270420181319589,2023-08-20,Campo Grande,0,0.5894812,906092,19.2857142857143,96.5596714285714,0,0,0,83.6551791428571,69.504113,22.467532,25.1428571428571,38,,,,,156062
1521331200000,201812,77.0,77,77,77,0.571167,8.498034,0,2,500270420181219589,2023-08-20,Campo Grande,0,1.0294605,906092,25.1428571428571,81.7689714285714,1,0,1,65.995356,54.6005978571429,28.9415585714286,31.2857142857143,49,,,,,156062
1520726400000,201811,94.0,94,94,94,0.9746034,10.374223,0,2,500270420181119589,2023-08-20,Campo Grande,0,1.3591075,906092,25.4285714285714,83.4397057142857,1,1,1,65.6192498571429,52.9268781428571,29.4285714285714,31.8571428571429,44,,,,,156062
1520121600000,201810,72.0,72,72,72,0.5898806,7.946213,0,2,500270420181019589,2023-08-20,Campo Grande,0,1.038859,906092,22.1428571428571,89.8614794285714,1,0,1,71.0343724285714,58.0261897142857,26.4960315714286,29.4285714285714,56,,,,,156062
1519516800000,201809,61.0,61,61,61,0.22999667,6.7322083,0,1,500270420180919589,2023-08-20,Campo Grande,0,0.8788666,906092,23,92.8497891428571,1,0,1,73.8715147142857,57.804523,26.4274891428571,29.4285714285714,50,,,,,156062
1518912000000,201808,76.0,76,76,76,0.72536445,8.38767,0,1,500270420180819589,2023-08-20,Campo Grande,0,1.1043998,906092,22.5714285714286,76.5207148571429,1,0,1,61.4225814285714,50.6422174285714,25.8051948571429,28,55,,,,,156062
1518307200000,201807,67.0,67,67,67,0.3568376,7.3943925,0,1,500270420180719589,2023-08-20,Campo Grande,0,0.9396683,906092,20.7142857142857,95.7909228571429,0,0,1,78.1228385714286,64.3504601428571,24.621501,27.4285714285714,55,,,,,156062
1517702400000,201806,71.0,71,71,71,0.19817473,7.835849,0,1,500270420180619589,2023-08-20,Campo Grande,0,0.87181646,906092,22,85.2092728571429,0,0,1,66.5919451428571,53.3071387142857,26.6103897142857,29.8571428571429,56,,,,,156062
1517097600000,201805,64.0,64,64,64,0.008412218,7.0633006,0,1,500270420180519589,2023-08-20,Campo Grande,0,0.6818301,906092,24,73.7823575,0,0,1,54.0965585,44.1007425,28.409091,30,48,,,,,156062
1516492800000,201804,78.0,78,78,78,0.043689124,8.6083975,0,1,500270420180419589,2023-08-20,Campo Grande,0,0.7740326,906092,22,,0,0,1,,47.92977125,,,67,,,,,156062
1515888000000,201803,105.0,105,105,105,0.7329549,11.588227,0,1,500270420180319589,2023-08-20,Campo Grande,0,1.0914749,906092,20,100,0,0,1,70.08171,51.7588,26.818182,30,73,,,,,156062
1515283200000,201802,93.0,93,93,93,0.8224587,10.263859,0,1,500270420180219589,2023-08-20,Campo Grande,0,1.150404,906092,21.5,,0,0,1,,58.782285125,,,62,,,,,156062
1514678400000,201801,128.0,128,128,128,0.9998893,14.126601,0,1,500270420180119589,2023-08-20,Campo Grande,0,1.6910139,906092,23,89.0739665,1,1,1,79.20099375,65.80577025,25.1875,27.75,67,,,,,156062
1514073600000,201752,50.0,50,50,50,0.017946903,5.5182033,0,1,500270420175219589,2023-08-20,Campo Grande,0,0.6836832,906092,21.4285714285714,94.9415257142857,0,0,0,83.8921401428571,73.3634991428571,24,26.2857142857143,33,,,,,156062
1513468800000,201751,83.0,83,83,83,0.8935339,9.160217,0,1,500270420175119589,2023-08-20,Campo Grande,0,1.2248753,906092,23.4285714285714,86.1517164285714,1,0,1,74.031275,61.7590477142857,26.4155842857143,29.2857142857143,56,,,,,156062
1512864000000,201750,85.0,85,85,85,0.911091,9.380946,0,1,500270420175019589,2023-08-20,Campo Grande,0,1.2431662,906092,25.5,66.6941078333333,0,0,1,53.0833003333333,42.8107276666667,29.8198651666667,32.3333333333333,77,,,,,156062
1512259200000,201749,49.0,49,49,49,0.041085962,5.4078393,0,1,500270420174919589,2023-08-20,Campo Grande,0,0.72413296,906092,23.35,,1,0,0,,51.1536308333333,,,52,,,,,156062
1511654400000,201748,79.0,79,79,79,0.898001,8.718761,0,1,500270420174819589,2023-08-20,Campo Grande,0,1.2367841,906092,21.2,88.0045852,0,0,1,76.291813,59.496534,24.4545456,26.8,76,,,,,156062
1511049600000,201747,70.0,70,70,70,0.7194576,7.725485,0,1,500270420174719589,2023-08-20,Campo Grande,0,1.1056451,906092,21.2857142857143,82.7620464285714,0,0,1,63.0038048571429,48.2133742857143,26.0883114285714,29.5714285714286,47,,,,,156062
1510444800000,201746,59.0,59,59,59,0.276963,6.51148,0,1,500270420174619589,2023-08-20,Campo Grande,0,0.8996259,906092,21,86.113965,0,0,1,77.705927,70.141484,23.897727,26,44,,,,,156062
1509840000000,201745,63.0,63,63,63,0.4092901,6.952936,0,1,500270420174519589,2023-08-20,Campo Grande,0,0.9604752,906092,20.8,,0,0,1,,66.2273356,,,46,,,,,156062
1509235200000,201744,66.0,66,66,66,0.6376479,7.2840285,0,1,500270420174419589,2023-08-20,Campo Grande,0,1.0640289,906092,20.6,,0,0,1,,62.3131872,,,46,,,,,156062
1508630400000,201743,72.0,72,72,72,0.8315034,7.946213,0,1,500270420174319589,2023-08-20,Campo Grande,0,1.1809149,906092,20.4,,0,0,1,,58.3990388,,,23,,,,,156062
1508025600000,201742,58.0,58,58,58,0.2094326,6.401116,0,1,500270420174219589,2023-08-20,Campo Grande,0,0.8656176,906092,20.2,,0,0,1,,54.4848904,,,20,,,,,156062
1507420800000,201741,59.0,59,59,59,0.06226707,6.51148,0,1,500270420174119589,2023-08-20,Campo Grande,0,0.7680283,906092,20,,0,0,1,,50.570742,,,14,,,,,156062
1506816000000,201740,60.0,60,60,60,0.06178047,6.6218443,0,1,500270420174019589,2023-08-20,Campo Grande,0,0.76912284,906092,19.8,,0,0,1,,46.6565936,,,10,,,,,156062
1506211200000,201739,85.0,85,85,85,0.90282804,9.380946,0,1,500270420173919589,2023-08-20,Campo Grande,0,1.2326888,906092,19.6,,0,0,1,,42.7424452,,,9,,,,,156062
1505606400000,201738,89.0,89,89,89,0.9896785,9.822402,0,1,500270420173819589,2023-08-20,Campo Grande,0,1.4630114,906092,19.4,,0,1,1,,38.8282968,,,11,,,,,156062
1505001600000,201737,63.0,63,63,63,0.7420347,6.952936,0,1,500270420173719589,2023-08-20,Campo Grande,0,1.1261665,906092,19.2,,0,0,1,,34.9141484,,,13,,,,,156062
1504396800000,201736,59.0,59,59,59,0.8090987,6.51148,0,1,500270420173619589,2023-08-20,Campo Grande,0,1.1820563,906092,19,68,0,0,1,44.5,31,28,33,11,,,,,156062
1503792000000,201735,59.0,59,59,59,0.8988529,6.51148,0,1,500270420173519589,2023-08-20,Campo Grande,0,1.2825174,906092,21,64,0,0,1,59,57,23,25,12,,,,,156062
1503187200000,201734,52.0,52,52,52,0.6823373,5.7389317,0,1,500270420173419589,2023-08-20,Campo Grande,0,1.0994818,906092,20.4545454545455,,0,0,1,,56.7272727272727,,,9,,,,,156062
1502582400000,201733,35.0,35,35,35,0.12390774,3.8627424,0,1,500270420173319589,2023-08-20,Campo Grande,0,0.77284855,906092,19.9090909090909,,0,0,0,,56.4545454545455,,,5,,,,,156062
1501977600000,201732,56.0,56,56,56,0.977585,6.180388,0,1,500270420173219589,2023-08-20,Campo Grande,0,1.5205953,906092,19.3636363636364,,0,1,1,,56.1818181818182,,,14,,,,,156062
1501372800000,201731,47.0,47,47,47,0.99119276,5.1871114,0,1,500270420173119589,2023-08-20,Campo Grande,0,1.7505351,906092,18.8181818181818,,0,0,0,,55.9090909090909,,,13,,,,,156062
1500768000000,201730,41.0,41,41,41,0.99034435,4.5249267,0,1,500270420173019589,2023-08-20,Campo Grande,0,1.8140744,906092,18.2727272727273,,0,0,0,,55.6363636363636,,,11,,,,,156062
1500163200000,201729,20.0,20,20,20,0.24096073,2.2072814,0,1,500270420172919589,2023-08-20,Campo Grande,0,0.81133157,906092,17.7272727272727,,0,0,0,,55.3636363636364,,,1,,,,,156062
1499558400000,201728,21.0,21,21,21,0.09948556,2.3176455,0,1,500270420172819589,2023-08-20,Campo Grande,0,0.6981265,906092,17.1818181818182,,0,0,0,,55.0909090909091,,,2,,,,,156062
1498953600000,201727,22.0,22,22,22,0.045410648,2.4280095,0,1,500270420172719589,2023-08-20,Campo Grande,0,0.6363654,906092,16.6363636363636,,0,0,0,,54.8181818181818,,,5,,,,,156062
1498348800000,201726,31.0,31,31,31,0.22944906,3.421286,0,1,500270420172619589,2023-08-20,Campo Grande,0,0.836272,906092,16.0909090909091,,0,0,0,,54.5454545454545,,,11,,,,,156062
1497744000000,201725,38.0,38,38,38,0.32221028,4.193835,0,1,500270420172519589,2023-08-20,Campo Grande,0,0.9024319,906092,15.5454545454545,,0,0,0,,54.2727272727273,,,7,,,,,156062
1497139200000,201724,35.0,35,35,35,0.060070906,3.8627424,0,1,500270420172419589,2023-08-20,Campo Grande,0,0.7120735,906092,15,94,0,0,0,69.583336,54,21.25,26,7,,,,,156062
1496534400000,201723,37.0,37,37,37,0.08738398,4.0834703,0,1,500270420172319589,2023-08-20,Campo Grande,0,0.74685764,906092,16,,0,0,0,,56.75,,,6,,,,,156062
1495929600000,201722,56.0,56,56,56,0.82199514,6.180388,0,1,500270420172219589,2023-08-20,Campo Grande,0,1.199372,906092,17,,0,0,1,,59.5,,,7,,,,,156062
1495324800000,201721,58.0,58,58,58,0.76543456,6.401116,0,1,500270420172119589,2023-08-20,Campo Grande,0,1.1486981,906092,18,,0,0,1,,62.25,,,10,,,,,156062
1494720000000,201720,31.0,31,31,31,0.008583421,3.421286,0,1,500270420172019589,2023-08-20,Campo Grande,0,0.5899232,906092,19,100,0,0,0,85.38461,65,23.384615,27,6,,,,,156062
1494115200000,201719,57.0,57,57,57,0.7139253,6.290752,0,1,500270420171919589,2023-08-20,Campo Grande,0,1.1143802,906092,18,88,0,0,1,71.333336,61,23.5,28,6,,,,,156062
1493510400000,201718,61.0,61,61,61,0.5986188,6.7322083,0,1,500270420171819589,2023-08-20,Campo Grande,0,1.0466405,906092,19,88,0,0,1,74.75,61,23.5,27,11,,,,,156062
1492905600000,201717,39.0,39,39,39,0.0004925405,4.3041987,0,1,500270420171719589,2023-08-20,Campo Grande,0,0.5303445,906092,13,67,0,0,0,49.18182,33,19.545454,23,11,,,,,156062
1492300800000,201716,55.0,55,55,55,0.005641813,6.070024,0,1,500270420171619589,2023-08-20,Campo Grande,0,0.6489809,906092,13,94,0,0,1,78.416664,60,18.916666,21,8,,,,,156062
1491696000000,201715,74.0,74,74,74,0.16240561,8.166941,0,1,500270420171519589,2023-08-20,Campo Grande,0,0.85615736,906092,21,91.5,0,0,1,79.387823,70.5,23.685898,25.5,15,,,,,156062
1491091200000,201714,99.0,99,99,99,0.8665795,10.926043,0,1,500270420171419589,2023-08-20,Campo Grande,0,1.1782765,906092,20,100,0,0,1,78.30769,58,23.846153,28,23,,,,,156062
1490486400000,201713,78.0,78,78,78,0.47607133,8.6083975,0,1,500270420171319589,2023-08-20,Campo Grande,0,0.9904837,906092,20,78,0,0,1,62.25,54,25.583334,28,23,,,,,156062
1489881600000,201712,96.0,96,96,96,0.93749624,10.594951,0,1,500270420171219589,2023-08-20,Campo Grande,0,1.2639062,906092,23,83,1,0,1,63.666668,55,27.416666,30,23,,,,,156062
1489276800000,201711,70.0,70,70,70,0.37621632,7.725485,0,1,500270420171119589,2023-08-20,Campo Grande,0,0.94888216,906092,18,100,0,0,1,91.53333,78,19.866667,22,19,,,,,156062
1488672000000,201710,78.0,78,78,78,0.7182957,8.6083975,0,1,500270420171019589,2023-08-20,Campo Grande,0,1.0990716,906092,25.5,83,1,0,1,71.083334,64.5,28.041667,29.5,14,,,,,156062
1488067200000,201709,78.0,78,78,78,0.6994216,8.6083975,0,1,500270420170919589,2023-08-20,Campo Grande,0,1.0890115,906092,26,74,1,0,1,61.416668,52,29.166666,31,18,,,,,156062
1487462400000,201708,65.0,65,65,65,0.17199288,7.1736646,0,1,500270420170819589,2023-08-20,Campo Grande,0,0.8529513,906092,20,100,0,0,1,77.61539,25,23.615385,27,14,,,,,156062
1486857600000,201707,73.0,73,73,73,0.22163631,8.056577,0,1,500270420170719589,2023-08-20,Campo Grande,0,0.8844964,906092,22,83,0,0,1,62.416668,52,28.666666,32,21,,,,,156062
1486252800000,201706,72.0,72,72,72,0.10621794,7.946213,0,1,500270420170619589,2023-08-20,Campo Grande,0,0.8209472,906092,17,100,0,0,1,84.78571,62,24.071428,30,29,,,,,156062
1485648000000,201705,88.0,88,88,88,0.28669205,9.712038,0,1,500270420170519589,2023-08-20,Campo Grande,0,0.920392,906092,22,88,0,0,1,68.916664,55,27,31,34,,,,,156062
1485043200000,201704,85.0,85,85,85,0.0012215241,9.380946,0,1,500270420170419589,2023-08-20,Campo Grande,0,0.65843844,906092,17.5,74,0,0,1,53.375,39,24.625,28.5,10,,,,,156062
1484438400000,201703,93.0,93,93,93,0.0,10.263859,0,1,500270420170319589,2023-08-20,Campo Grande,0,0.38481665,906092,22,86,0,0,1,68.883333,52,27,31,22,,,,,156062
1483833600000,201702,104.0,104,104,104,0.0,11.477863,0,1,500270420170219589,2023-08-20,Campo Grande,0,0.31746143,906092,17,100,0,0,1,79.07692,62,25.307692,30,20,,,,,156062
1483228800000,201701,90.0,90,90,90,0.0,9.932766,0,1,500270420170119589,2023-08-20,Campo Grande,0,0.42040405,906092,22,88.5,0,0,1,70.190477,58,26.6845245,29.5,20,,,,,156062
1482624000000,201652,713.0,713,713,713,1.0,78.68958,0,1,500270420165219589,2023-08-20,Campo Grande,0,8.275944,906092,23,91,1,1,2,70.233515,55.5,26.865385,31,23,,,,,156062
1482019200000,201651,52.0,52,52,52,0.7827374,5.7389317,0,1,500270420165119589,2023-08-20,Campo Grande,0,1.1720736,906092,20,97,0,0,1,84.307695,66,23.2417575,27.5,25,,,,,156062
1481414400000,201650,55.0,55,55,55,0.98237854,6.070024,0,1,500270420165019589,2023-08-20,Campo Grande,0,1.5633819,906092,19,78,0,1,1,71.083336,64,22.916666,25,7,,,,,156062
1480809600000,201649,46.0,46,46,46,0.9880115,5.076747,0,1,500270420164919589,2023-08-20,Campo Grande,0,1.7072805,906092,21.5,91.5,0,0,0,79.007355,62,25.754902,29,14,,,,,156062
1480204800000,201648,35.0,35,35,35,0.9208546,3.8627424,0,1,500270420164819589,2023-08-20,Campo Grande,0,1.4434503,906092,20.3333333333333,84.6666666666667,0,0,0,70.111112,60.6666666666667,24.8888886666667,28,10,,,,,156062
1479600000000,201647,25.0,25,25,25,0.42927048,2.7591016,0,1,500270420164719589,2023-08-20,Campo Grande,0,0.95181084,906092,24,83,0,0,0,59.76923,46,28.076923,32,2,,,,,156062
1478995200000,201646,17.0,17,17,17,0.088092916,1.8761892,0,1,500270420164619589,2023-08-20,Campo Grande,0,0.6608932,906092,15.6666666666667,83.6666666666667,0,0,0,56.8739316666667,40.3333333333333,22.4188036666667,26.3333333333333,6,,,,,156062
1478390400000,201645,33.0,33,33,33,0.88184863,3.6420143,0,1,500270420164519589,2023-08-20,Campo Grande,0,1.3674654,906092,18.5,88,0,0,0,62.458334,47.5,24.666667,28,10,,,,,156062
1477785600000,201644,27.0,27,27,27,0.57793754,2.9798298,0,1,500270420164419589,2023-08-20,Campo Grande,0,1.055283,906092,15,82,0,0,0,40.916668,22,24.166666,29,5,,,,,156062
1477180800000,201643,18.0,18,18,18,0.085292004,1.9865532,0,1,500270420164319589,2023-08-20,Campo Grande,0,0.66460747,906092,11,88,0,0,0,48.733334,37,17.666666,21,1,,,,,156062
1476576000000,201642,29.0,29,29,29,0.4851067,3.200558,0,1,500270420164219589,2023-08-20,Campo Grande,0,0.99033445,906092,17,88,0,0,0,69.25,53,21.416666,25,13,,,,,156062
1475971200000,201641,28.0,28,28,28,0.27284324,3.090194,0,1,500270420164119589,2023-08-20,Campo Grande,0,0.85700613,906092,19,91.5,0,0,0,68.749998,50.5,25.291667,29,8,,,,,156062
1475366400000,201640,23.0,23,23,23,0.1252987,2.5383735,0,1,500270420164019589,2023-08-20,Campo Grande,0,0.73269373,906092,16.3333333333333,87,0,0,0,71.0021386666667,57,19.4594013333333,21.6666666666667,9,,,,,156062
1474761600000,201639,41.0,41,41,41,0.96451086,4.5249267,0,1,500270420163919589,2023-08-20,Campo Grande,0,1.556828,906092,20,64,0,0,0,37.416668,21,26.25,33,10,,,,,156062
1474156800000,201638,32.0,32,32,32,0.9163828,3.5316503,0,1,500270420163819589,2023-08-20,Campo Grande,0,1.4570144,906092,21,54,0,0,0,37.666668,24,27.416666,32,8,,,,,156062
1473552000000,201637,26.0,26,26,26,0.81084526,2.8694658,0,1,500270420163719589,2023-08-20,Campo Grande,0,1.2947035,906092,19,71.5,0,0,0,40.435897,28.5,26.833333,31,8,,,,,156062
1472947200000,201636,20.0,20,20,20,0.5122468,2.2072814,0,1,500270420163619589,2023-08-20,Campo Grande,0,1.0096774,906092,16,68,0,0,0,45.166668,34,22.916666,27,8,,,,,156062
1472342400000,201635,20.0,20,20,20,0.50889766,2.2072814,0,1,500270420163519589,2023-08-20,Campo Grande,0,1.0070167,906092,13.6666666666667,82.6666666666667,0,0,0,53.944444,36,20.5833333333333,25,5,,,,,156062
1471737600000,201634,19.0,19,19,19,0.42001352,2.0969174,0,1,500270420163419589,2023-08-20,Campo Grande,0,0.93821776,906092,20.5,85.5,0,0,0,47.333332,25,27.916667,32,11,,,,,156062
1471132800000,201633,22.0,22,22,22,0.5734066,2.4280095,0,1,500270420163319589,2023-08-20,Campo Grande,0,1.0576329,906092,18,100,0,0,0,89.8,73,20,24,8,,,,,156062
1470528000000,201632,16.0,16,16,16,0.33686167,1.7658252,0,1,500270420163219589,2023-08-20,Campo Grande,0,0.8676769,906092,12,77,0,0,0,51.916668,36,18.916666,24,7,,,,,156062
1469923200000,201631,27.0,27,27,27,0.9682849,2.9798298,0,1,500270420163119589,2023-08-20,Campo Grande,0,1.7819691,906092,18,70.5,0,0,0,45.75,30,25.666667,30.5,11,,,,,156062
1469318400000,201630,17.0,17,17,17,0.66484004,1.8761892,0,1,500270420163019589,2023-08-20,Campo Grande,0,1.1613551,906092,16,68,0,0,0,47,36,21,26,0,,,,,156062
1468713600000,201629,15.0,15,15,15,0.30216825,1.6554611,0,1,500270420162919589,2023-08-20,Campo Grande,0,0.8363926,906092,9.5,74.5,0,0,0,62.375,55.5,13.416667,15.5,4,,,,,156062
1468108800000,201628,10.0,10,10,10,0.013453455,1.1036407,0,1,500270420162819589,2023-08-20,Campo Grande,0,0.4496878,906092,20,94,0,0,0,67.38461,54,24.846153,27,3,,,,,156062
1467504000000,201627,20.0,20,20,20,0.17846328,2.2072814,0,1,500270420162719589,2023-08-20,Campo Grande,0,0.7634953,906092,11,82,0,0,0,59.666668,46,17,21,5,,,,,156062
1466899200000,201626,21.0,21,21,21,0.10804677,2.3176455,0,1,500270420162619589,2023-08-20,Campo Grande,0,0.7067293,906092,16,82,0,0,0,56.846153,42,22.538462,26,7,,,,,156062
1466294400000,201625,28.0,28,28,28,0.13642935,3.090194,0,1,500270420162519589,2023-08-20,Campo Grande,0,0.76184285,906092,15,94,0,0,0,71.416664,57,21.583334,25,7,,,,,156062
1465689600000,201624,29.0,29,29,29,0.0037446457,3.200558,0,1,500270420162419589,2023-08-20,Campo Grande,0,0.54820853,906092,15,100,0,0,0,91.71429,65,17.571428,23,7,,,,,156062
1465084800000,201623,30.0,30,30,30,3.994e-07,3.3109221,0,1,500270420162319589,2023-08-20,Campo Grande,0,0.37142852,906092,12,67,0,0,0,46.5,37,14.75,17,10,,,,,156062
1464480000000,201622,49.0,49,49,49,2.35e-08,5.4078393,0,1,500270420162219589,2023-08-20,Campo Grande,0,0.4137633,906092,11,88,0,0,0,71.25,59,15.5,18,16,,,,,156062
1463875200000,201621,71.0,71,71,71,3e-10,7.835849,0,1,500270420162119589,2023-08-20,Campo Grande,0,0.43241957,906092,16,94,0,0,1,81.666664,64,19.166666,21,21,,,,,156062
1463270400000,201620,123.0,123,123,123,6e-10,13.57478,0,1,500270420162019589,2023-08-20,Campo Grande,0,0.51815426,906092,16,100,0,0,1,91.42857,65,20.071428,25,25,,,,,156062
1462665600000,201619,153.0,153,153,153,0.0,16.885702,0,1,500270420161919589,2023-08-20,Campo Grande,0,0.42138934,906092,18,100,0,0,1,86.76923,78,20.923077,23,45,,,,,156062
1462060800000,201618,203.0,203,203,203,0.0,22.403906,0,1,500270420161819589,2023-08-20,Campo Grande,0,0.3816006,906092,17,100,0,0,1,96,88,18,19,50,,,,,156062
1461456000000,201617,333.0,333,333,333,0.0,36.751236,0,1,500270420161719589,2023-08-20,Campo Grande,0,0.48135403,906092,9,82,0,0,1,54.142857,40,15.5,19,210,,,,,156062
1460851200000,201616,532.0,532,532,532,0.0,58.713684,0,4,500270420161619589,2023-08-20,Campo Grande,0,0.6539786,906092,23,82.5,1,0,2,61.166666,47.25,27.729167,30.75,413,,,,,156062
1460246400000,201615,751.0,751,751,751,6.30328e-05,82.883415,0,4,500270420161519589,2023-08-20,Campo Grande,0,0.82804173,906092,22,90,0,0,2,69.159438,50.5714285714286,26.9668367142857,30.8571428571429,608,,,,,156062
1459641600000,201614,778.0,778,778,778,3.2788e-06,85.86324,0,4,500270420161419589,2023-08-20,Campo Grande,0,0.8053712,906092,23,88,0,0,2,65.23077,46,29.076923,34,637,,,,,156062
1459036800000,201613,980.0,980,980,980,0.049532972,108.156784,0,4,500270420161319589,2023-08-20,Campo Grande,0,0.92946416,906092,23,88,0,0,2,60.333332,41,29.583334,33,784,,,,,156062
1458432000000,201612,945.0,945,945,945,1.7e-09,104.294044,0,4,500270420161219589,2023-08-20,Campo Grande,0,0.7747532,906092,20,100,0,0,2,94.333336,88,20.666666,21,778,,,,,156062
1457827200000,201611,980.0,980,980,980,0.0,108.156784,0,4,500270420161119589,2023-08-20,Campo Grande,0,0.69786817,906092,24,83,0,0,2,54.833332,43,30.333334,33,845,,,,,156062
1457222400000,201610,1224.0,1224,1224,1224,1e-10,135.08562,0,4,500270420161019589,2023-08-20,Campo Grande,0,0.78342986,906092,18,88,0,0,2,71.333336,54,22.5,25,1028,,,,,156062
1456617600000,201609,1456.0,1456,1456,1456,9.48e-07,160.69008,0,4,500270420160919589,2023-08-20,Campo Grande,0,0.8443096,906092,20,83,0,0,2,65.333336,51,24.416666,28,1236,,,,,156062
1456012800000,201608,1538.0,1538,1538,1538,0.0,169.73994,0,4,500270420160819589,2023-08-20,Campo Grande,0,0.7990494,906092,23,100,1,0,2,76.92857,58,26.571428,30,1339,,,,,156062
1455408000000,201607,1734.0,1734,1734,1734,0.0,191.37129,0,4,500270420160719589,2023-08-20,Campo Grande,0,0.7993678,906092,23,88,0,0,2,58.909092,43,29.818182,33,1570,,,,,156062
1454803200000,201606,1864.0,1864,1864,1864,0.0,205.71863,0,4,500270420160619589,2023-08-20,Campo Grande,0,0.7639966,906092,23.1666666666667,91.1666666666667,1,0,2,66.1388906666667,52,28.6603536666667,31.6666666666667,1655,,,,,156062
1454198400000,201605,2224.0,2224,2224,2224,0.0,245.44969,0,4,500270420160519589,2023-08-20,Campo Grande,0,0.8203169,906092,21,97.4285714285714,0,0,2,82.0770365714286,68,24.5492178571429,27.8571428571429,1893,,,,,156062
1453593600000,201604,2362.0,2362,2362,2362,1.74e-08,260.67993,0,4,500270420160419589,2023-08-20,Campo Grande,0,0.85693854,906092,23,97,1,0,2,80.783333,63,25.991667,30,2116,,,,,156062
1452988800000,201603,2811.0,2811,2811,2811,1.0,310.2334,0,4,500270420160319589,2023-08-20,Campo Grande,0,1.2337546,906092,20,88,0,1,2,62.25,43,26.416666,30,2690,,,,,156062
1452384000000,201602,3077.0,3077,3077,3077,1.0,339.59024,0,4,500270420160219589,2023-08-20,Campo Grande,0,1.95411,906092,22,100,0,1,2,89.85714,79,24.857143,28,2654,,,,,156062
